order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
68166,8622,2023-11-12,370,29,20.7,600.3,Pending,2024-07-07
68167,7601,2023-12-11,283,26,100.34,2608.84,Completed,2023-03-15
68168,3377,2023-01-30,142,22,192.36,4231.92,Cancelled,2023-04-12
68169,9730,2024-07-20,341,8,334.57,2676.56,Cancelled,2022-12-28
68170,3648,2024-02-02,41,37,356.74,13199.38,Completed,2022-04-07
68171,6532,2023-08-23,345,47,230.34,10825.98,Completed,2023-11-24
68172,4003,2022-08-28,286,46,468.95,21571.7,Pending,2022-12-26
68173,5892,2022-10-17,244,15,277.97,4169.55,Cancelled,2024-02-14
68174,8794,2024-08-20,340,27,113.41,3062.07,Completed,2024-08-15
68175,6152,2023-06-23,153,21,33.19,696.99,Completed,2022-10-31
68176,1839,2022-09-14,102,13,496.35,6452.55,Cancelled,2022-10-29
68177,4478,2023-12-14,426,50,309.7,15485.0,Completed,2024-10-30
68178,5735,2024-09-10,201,18,319.81,5756.58,Completed,2024-04-01
68179,8128,2022-01-30,361,6,99.19,595.14,Pending,2022-08-04
68180,3479,2023-03-27,58,50,396.51,19825.5,Cancelled,2022-06-15
68181,6102,2022-05-31,440,35,115.13,4029.55,Cancelled,2024-11-21
68182,1072,2024-08-15,216,50,146.09,7304.5,Completed,2024-09-30
68183,457,2023-02-13,306,47,162.71,7647.37,Completed,2024-08-15
68184,9668,2023-09-21,475,26,262.49,6824.74,Pending,2024-04-04
68185,1288,2024-10-26,247,32,470.75,15064.0,Cancelled,2022-07-16
68186,5590,2024-06-07,94,49,467.04,22884.96,Completed,2022-01-08
68187,1564,2023-08-01,22,43,443.07,19052.01,Pending,2023-10-24
68188,601,2024-01-11,306,41,250.16,10256.56,Cancelled,2024-01-30
68189,7767,2024-03-13,78,39,336.66,13129.74,Cancelled,2022-07-27
68190,7,2022-08-05,144,28,250.02,7000.56,Completed,2022-03-07
68191,9843,2024-01-28,265,22,443.72,9761.84,Pending,2023-08-14
68192,3528,2024-04-08,202,43,192.72,8286.96,Pending,2024-02-16
68193,7274,2024-12-23,480,45,135.37,6091.65,Completed,2024-04-07
68194,5251,2022-08-24,131,13,370.29,4813.77,Cancelled,2022-03-19
68195,5838,2023-10-17,331,41,365.64,14991.24,Cancelled,2023-06-02
68196,8270,2022-09-18,35,19,477.77,9077.63,Completed,2022-08-30
68197,137,2023-07-10,282,44,70.2,3088.8,Pending,2024-03-25
68198,2472,2024-05-16,395,18,486.57,8758.26,Completed,2024-03-18
68199,3720,2024-07-26,467,26,443.44,11529.44,Cancelled,2023-08-02
68200,8700,2023-07-03,413,23,448.13,10306.99,Completed,2023-10-16
68201,5737,2023-11-17,323,3,102.68,308.04,Completed,2024-10-25
68202,9414,2024-02-01,160,5,487.17,2435.85,Pending,2024-03-01
68203,7703,2022-02-22,403,20,144.0,2880.0,Cancelled,2022-05-18
68204,8360,2022-11-13,204,34,453.93,15433.62,Completed,2024-12-04
68205,8360,2022-06-03,489,43,204.24,8782.32,Pending,2022-08-05
68206,5414,2024-07-30,228,31,340.41,10552.71,Cancelled,2023-08-03
68207,7770,2023-08-05,316,8,414.65,3317.2,Completed,2024-02-07
68208,8969,2024-01-15,254,47,469.9,22085.3,Pending,2023-11-22
68209,340,2023-08-21,159,45,31.51,1417.95,Pending,2022-10-22
68210,8422,2022-08-21,180,28,334.79,9374.12,Cancelled,2022-02-11
68211,6895,2024-07-17,279,39,412.52,16088.28,Completed,2022-10-05
68212,3669,2023-04-01,477,26,446.3,11603.8,Cancelled,2022-01-19
68213,8460,2022-09-28,41,15,161.02,2415.3,Pending,2022-05-09
68214,8564,2023-11-06,235,37,409.95,15168.15,Completed,2024-05-09
68215,9167,2022-01-31,260,17,330.29,5614.93,Cancelled,2022-06-24
68216,859,2022-12-21,157,17,279.18,4746.06,Pending,2022-12-10
68217,1307,2024-08-27,178,12,229.43,2753.16,Cancelled,2023-06-07
68218,6700,2022-12-14,476,5,303.97,1519.85,Completed,2024-05-29
68219,9893,2023-05-04,315,27,244.61,6604.47,Pending,2024-06-23
68220,9424,2023-07-26,262,48,434.94,20877.12,Completed,2023-09-14
68221,7599,2024-07-06,432,32,55.94,1790.08,Cancelled,2024-09-21
68222,9531,2023-09-17,233,26,372.1,9674.6,Pending,2023-01-31
68223,7625,2023-05-08,458,19,254.57,4836.83,Completed,2024-10-07
68224,9140,2022-05-25,497,16,479.15,7666.4,Cancelled,2024-02-19
68225,6265,2022-07-24,133,14,44.92,628.88,Cancelled,2023-09-28
68226,5428,2024-01-07,413,15,252.51,3787.65,Cancelled,2022-12-20
68227,1126,2024-10-12,254,44,198.32,8726.08,Cancelled,2022-04-14
68228,794,2023-03-08,469,13,346.65,4506.45,Cancelled,2022-08-16
68229,3808,2022-02-20,371,22,173.84,3824.48,Cancelled,2023-03-23
68230,898,2023-01-22,52,48,300.79,14437.92,Completed,2024-09-30
68231,6653,2022-12-06,466,11,273.25,3005.75,Cancelled,2023-01-16
68232,8053,2023-07-10,303,49,410.72,20125.28,Pending,2023-09-18
68233,476,2024-01-13,242,14,471.86,6606.04,Pending,2023-11-06
68234,7923,2024-08-22,382,25,129.83,3245.75,Pending,2023-02-09
68235,5129,2023-11-22,375,15,196.62,2949.3,Cancelled,2024-04-10
68236,5894,2022-01-06,164,43,138.74,5965.82,Cancelled,2024-10-07
68237,3724,2024-08-25,170,12,456.98,5483.76,Completed,2022-01-29
68238,7644,2024-11-19,267,42,298.12,12521.04,Completed,2024-01-19
68239,6861,2022-04-02,287,31,498.96,15467.76,Completed,2024-06-21
68240,8682,2023-12-26,272,34,236.1,8027.4,Pending,2022-07-02
68241,9670,2022-07-12,2,34,276.96,9416.64,Cancelled,2024-05-09
68242,1817,2023-02-03,407,13,139.55,1814.15,Completed,2023-07-06
68243,5812,2024-01-13,313,34,351.45,11949.3,Pending,2024-03-09
68244,1135,2022-01-02,351,44,68.76,3025.44,Completed,2024-08-09
68245,1574,2023-07-08,356,34,414.61,14096.74,Cancelled,2023-08-28
68246,3822,2024-11-13,101,16,245.67,3930.72,Cancelled,2022-08-13
68247,6086,2023-01-28,360,33,82.83,2733.39,Completed,2024-10-08
68248,2806,2024-05-18,233,20,417.25,8345.0,Pending,2023-02-11
68249,8482,2024-08-14,494,23,384.1,8834.3,Cancelled,2022-09-19
68250,2336,2024-07-10,159,5,450.4,2252.0,Cancelled,2023-02-25
68251,2905,2022-10-19,227,24,384.77,9234.48,Pending,2022-07-19
68252,8690,2022-04-19,357,15,17.76,266.4,Pending,2023-10-26
68253,3587,2022-06-26,452,8,265.2,2121.6,Completed,2022-06-09
68254,7000,2024-10-08,66,5,318.2,1591.0,Completed,2024-06-24
68255,8832,2023-12-22,111,5,381.4,1907.0,Completed,2023-09-17
68256,1549,2022-12-21,389,43,108.41,4661.63,Cancelled,2023-11-24
68257,2663,2023-05-26,139,23,381.35,8771.05,Completed,2022-07-02
68258,1095,2024-01-25,353,47,284.96,13393.12,Pending,2023-07-07
68259,8604,2024-02-09,29,27,442.5,11947.5,Completed,2024-11-02
68260,1968,2022-04-29,241,47,104.8,4925.6,Cancelled,2022-11-09
68261,445,2022-08-12,428,12,452.18,5426.16,Cancelled,2022-11-13
68262,7696,2024-01-18,47,48,22.25,1068.0,Completed,2024-07-05
68263,267,2022-09-25,246,6,178.59,1071.54,Pending,2024-07-10
68264,3945,2022-01-21,169,18,419.43,7549.74,Cancelled,2024-03-27
68265,6233,2024-06-21,333,25,16.62,415.5,Completed,2024-10-17
68266,9240,2024-04-01,270,45,33.51,1507.95,Completed,2024-04-24
68267,4128,2022-04-11,322,50,455.76,22788.0,Cancelled,2023-01-19
68268,3203,2022-08-30,199,43,153.05,6581.15,Completed,2024-08-12
68269,5168,2023-04-21,229,13,100.45,1305.85,Pending,2022-01-29
68270,5374,2023-07-01,422,22,213.82,4704.04,Cancelled,2024-07-20
68271,5743,2024-05-28,7,18,349.45,6290.1,Cancelled,2023-07-04
68272,6206,2023-02-07,313,37,472.34,17476.58,Cancelled,2024-08-16
68273,1671,2023-12-16,211,13,438.96,5706.48,Completed,2022-12-23
68274,3656,2024-02-17,293,42,48.15,2022.3,Cancelled,2024-11-20
68275,2817,2022-08-23,272,13,134.68,1750.84,Completed,2024-08-02
68276,9721,2022-11-15,400,3,497.36,1492.08,Pending,2024-09-10
68277,4303,2023-11-04,386,7,247.5,1732.5,Completed,2023-09-20
68278,7929,2023-11-26,420,6,213.88,1283.28,Cancelled,2022-05-19
68279,4821,2024-11-28,264,25,261.25,6531.25,Completed,2022-04-13
68280,3928,2024-05-20,98,11,355.51,3910.61,Completed,2022-06-17
68281,5614,2023-10-29,239,13,390.76,5079.88,Cancelled,2023-09-12
68282,6443,2024-03-20,451,35,412.42,14434.7,Completed,2022-01-14
68283,8221,2023-09-04,426,11,438.23,4820.53,Completed,2022-07-29
68284,4303,2024-12-23,469,47,144.15,6775.05,Pending,2022-09-05
68285,4787,2024-10-25,132,39,496.13,19349.07,Pending,2022-01-04
68286,2369,2022-09-27,294,35,452.92,15852.2,Completed,2022-08-13
68287,5402,2023-03-23,108,6,419.68,2518.08,Completed,2024-09-11
68288,1041,2023-02-03,165,40,71.29,2851.6,Pending,2022-06-29
68289,8043,2024-11-09,165,7,78.78,551.46,Cancelled,2024-01-09
68290,8995,2023-12-14,432,9,492.99,4436.91,Cancelled,2022-08-05
68291,1508,2023-12-24,458,47,430.06,20212.82,Completed,2023-03-25
68292,7941,2022-03-17,42,23,179.22,4122.06,Pending,2023-02-22
68293,6319,2022-03-27,1,23,196.43,4517.89,Cancelled,2022-01-03
68294,6036,2023-04-04,345,30,257.83,7734.9,Pending,2022-09-18
68295,5909,2023-10-22,55,43,172.07,7399.01,Pending,2022-07-06
68296,1051,2023-10-06,121,48,227.23,10907.04,Pending,2024-03-14
68297,8369,2024-10-10,90,9,143.49,1291.41,Pending,2024-12-07
68298,4598,2022-05-20,345,26,51.11,1328.86,Pending,2023-04-13
68299,7445,2023-10-30,133,2,80.75,161.5,Cancelled,2024-04-05
68300,1665,2024-02-07,382,39,319.51,12460.89,Cancelled,2022-07-16
68301,1191,2024-01-12,392,15,418.06,6270.9,Completed,2023-01-14
68302,8952,2022-04-08,52,35,18.94,662.9,Pending,2024-06-08
68303,4584,2023-09-04,131,27,394.79,10659.33,Completed,2023-06-11
68304,8283,2024-05-28,194,11,248.66,2735.26,Completed,2024-08-02
68305,4149,2022-10-31,332,19,26.38,501.22,Completed,2022-01-06
68306,2063,2023-07-09,475,41,224.6,9208.6,Cancelled,2024-04-19
68307,7622,2022-01-07,104,14,148.66,2081.24,Cancelled,2024-01-03
68308,2613,2022-11-13,197,14,64.99,909.86,Cancelled,2023-10-30
68309,4153,2023-08-03,101,31,471.0,14601.0,Cancelled,2024-03-17
68310,2075,2024-04-18,375,29,11.73,340.17,Pending,2024-10-07
68311,5564,2023-11-13,93,27,475.88,12848.76,Pending,2024-02-23
68312,8193,2023-06-01,198,47,69.49,3266.03,Cancelled,2022-07-17
68313,5446,2023-12-01,290,45,469.1,21109.5,Completed,2024-03-02
68314,4653,2024-02-03,411,27,24.55,662.85,Cancelled,2022-02-21
68315,9505,2024-01-27,240,26,280.66,7297.16,Pending,2023-04-05
68316,9348,2022-10-16,331,17,171.41,2913.97,Cancelled,2023-04-18
68317,7128,2022-12-22,381,38,481.95,18314.1,Cancelled,2022-09-14
68318,2147,2024-11-12,417,38,197.56,7507.28,Completed,2022-04-25
68319,5500,2023-06-12,425,1,333.62,333.62,Completed,2022-07-09
68320,8681,2024-06-23,143,50,283.2,14160.0,Completed,2024-07-31
68321,5598,2022-10-01,106,33,62.92,2076.36,Pending,2022-02-01
68322,8904,2022-05-14,245,30,165.16,4954.8,Pending,2024-05-13
68323,4279,2022-09-25,145,26,343.07,8919.82,Completed,2023-08-23
68324,8245,2022-04-07,225,47,158.05,7428.35,Cancelled,2022-02-11
68325,1569,2024-11-20,188,8,103.44,827.52,Pending,2024-11-09
68326,6076,2024-04-30,289,33,471.83,15570.39,Pending,2024-03-21
68327,6993,2022-10-25,215,25,309.32,7733.0,Cancelled,2024-01-21
68328,6797,2022-07-09,464,29,395.62,11472.98,Pending,2022-06-23
68329,1511,2024-07-07,414,4,313.0,1252.0,Pending,2022-11-22
68330,2958,2022-05-03,326,48,312.22,14986.56,Completed,2023-10-15
68331,4543,2022-05-27,180,34,207.14,7042.76,Completed,2023-10-03
68332,6717,2022-08-30,228,28,89.67,2510.76,Pending,2024-10-28
68333,1045,2023-04-02,170,25,170.0,4250.0,Completed,2024-09-14
68334,465,2024-02-21,385,25,113.35,2833.75,Completed,2023-07-04
68335,7311,2023-05-16,239,41,383.64,15729.24,Completed,2022-01-28
68336,4066,2024-10-29,392,13,442.89,5757.57,Cancelled,2022-05-21
68337,2578,2023-10-21,179,15,379.84,5697.6,Pending,2023-01-23
68338,3644,2022-01-19,418,30,271.22,8136.6,Completed,2023-02-01
68339,7211,2023-05-21,177,11,16.33,179.63,Cancelled,2024-11-23
68340,595,2024-04-12,222,34,283.97,9654.98,Completed,2022-09-12
68341,1110,2022-10-03,160,26,309.3,8041.8,Cancelled,2024-06-08
68342,386,2023-03-22,36,47,341.02,16027.94,Cancelled,2023-03-17
68343,8504,2023-09-01,1,33,311.12,10266.96,Cancelled,2024-10-04
68344,5526,2023-09-17,362,39,203.51,7936.89,Completed,2023-10-23
68345,9774,2022-02-19,22,26,165.68,4307.68,Cancelled,2022-01-01
68346,3296,2024-12-07,408,22,114.2,2512.4,Pending,2023-02-17
68347,3488,2023-10-05,144,40,362.6,14504.0,Cancelled,2023-05-18
68348,8235,2022-09-10,279,22,345.28,7596.16,Completed,2024-09-14
68349,8195,2022-12-27,284,38,45.45,1727.1,Completed,2023-07-18
68350,7909,2024-04-28,383,42,308.85,12971.7,Completed,2023-07-28
68351,9024,2022-09-19,352,44,415.36,18275.84,Pending,2022-03-30
68352,2424,2024-01-23,324,32,340.42,10893.44,Pending,2022-03-25
68353,5975,2024-11-20,199,15,253.81,3807.15,Cancelled,2024-01-14
68354,2824,2022-02-12,173,5,441.12,2205.6,Completed,2024-07-05
68355,9268,2022-02-04,400,35,318.01,11130.35,Cancelled,2022-02-23
68356,7032,2023-02-19,120,17,268.92,4571.64,Completed,2024-01-04
68357,5109,2023-06-08,157,24,237.99,5711.76,Completed,2023-04-20
68358,3085,2024-08-26,291,43,443.95,19089.85,Cancelled,2022-12-10
68359,6154,2022-02-07,264,50,427.87,21393.5,Completed,2023-10-29
68360,9964,2024-03-09,57,18,484.26,8716.68,Pending,2024-06-04
68361,5054,2023-02-02,405,31,63.43,1966.33,Cancelled,2023-09-25
68362,9741,2022-08-21,493,2,13.1,26.2,Cancelled,2022-08-13
68363,1193,2024-08-13,130,2,258.04,516.08,Pending,2023-07-05
68364,7819,2022-02-19,467,5,56.34,281.7,Completed,2023-04-13
68365,9469,2024-03-15,238,35,83.04,2906.4,Pending,2024-06-06
68366,8703,2023-04-19,270,42,141.63,5948.46,Cancelled,2022-01-25
68367,6166,2023-03-16,363,9,422.0,3798.0,Pending,2022-12-22
68368,5062,2022-12-06,252,15,447.37,6710.55,Completed,2024-09-15
68369,8577,2022-06-16,76,41,446.74,18316.34,Completed,2023-06-08
68370,2756,2022-04-30,135,19,260.01,4940.19,Completed,2024-08-01
68371,1762,2022-04-12,175,9,66.07,594.63,Pending,2024-08-08
68372,1030,2024-02-25,41,1,498.16,498.16,Pending,2023-11-25
68373,531,2022-08-09,17,49,492.96,24155.04,Pending,2023-09-20
68374,2946,2024-09-09,76,41,234.99,9634.59,Cancelled,2022-05-06
68375,1130,2023-12-16,391,1,238.28,238.28,Pending,2022-03-31
68376,2067,2022-04-30,250,9,11.63,104.67,Completed,2023-07-31
68377,31,2022-10-26,25,12,325.87,3910.44,Completed,2024-07-14
68378,9454,2023-02-02,294,27,322.17,8698.59,Cancelled,2024-08-03
68379,9397,2023-07-01,18,7,12.18,85.26,Completed,2024-07-13
68380,6896,2024-01-13,371,33,335.13,11059.29,Pending,2022-09-25
68381,4134,2024-06-19,21,17,98.21,1669.57,Cancelled,2024-11-29
68382,1676,2023-03-01,72,15,194.0,2910.0,Cancelled,2023-11-18
68383,4403,2023-11-27,95,20,337.46,6749.2,Pending,2023-09-30
68384,9659,2023-06-14,108,28,463.14,12967.92,Completed,2023-07-14
68385,1433,2023-08-11,352,10,407.57,4075.7,Cancelled,2023-07-21
68386,3158,2024-09-27,180,48,398.9,19147.2,Cancelled,2023-03-02
68387,9471,2023-03-25,418,20,475.73,9514.6,Cancelled,2023-06-09
68388,6706,2024-08-18,150,46,469.1,21578.6,Cancelled,2023-07-06
68389,9285,2024-08-14,133,17,128.25,2180.25,Completed,2023-02-06
68390,3478,2023-08-23,416,18,491.81,8852.58,Completed,2023-09-25
68391,8991,2022-05-14,156,29,387.64,11241.56,Completed,2024-01-01
68392,6388,2024-08-29,392,22,317.87,6993.14,Pending,2023-01-23
68393,968,2023-09-08,413,11,115.87,1274.57,Pending,2024-12-27
68394,6504,2023-11-05,270,21,342.24,7187.04,Completed,2022-10-21
68395,9085,2022-12-08,351,30,66.1,1983.0,Cancelled,2024-01-22
68396,6685,2024-12-20,339,24,193.91,4653.84,Pending,2024-07-20
68397,1971,2024-08-07,414,38,431.27,16388.26,Completed,2022-07-20
68398,1919,2024-06-21,284,1,100.53,100.53,Completed,2024-06-22
68399,3375,2023-05-18,175,45,343.87,15474.15,Cancelled,2024-01-26
68400,5767,2023-11-07,252,2,281.46,562.92,Completed,2022-02-05
68401,541,2024-06-23,340,7,402.49,2817.43,Cancelled,2024-10-26
68402,7738,2024-04-14,111,34,493.61,16782.74,Cancelled,2023-01-06
68403,9279,2024-04-15,140,17,454.21,7721.57,Pending,2024-03-20
68404,1007,2023-01-29,452,2,210.09,420.18,Completed,2022-04-29
68405,279,2023-04-22,232,7,26.66,186.62,Cancelled,2023-02-04
68406,655,2023-03-16,498,39,285.08,11118.12,Completed,2022-12-12
68407,6796,2023-08-09,117,16,383.53,6136.48,Pending,2023-07-30
68408,8232,2024-02-22,166,30,117.54,3526.2,Completed,2023-06-24
68409,1735,2022-09-14,469,28,483.79,13546.12,Completed,2022-07-07
68410,4059,2022-12-29,299,28,246.66,6906.48,Pending,2023-08-04
68411,7094,2023-06-19,385,18,482.2,8679.6,Pending,2023-08-16
68412,2185,2022-02-08,482,17,476.39,8098.63,Completed,2024-10-23
68413,5088,2024-01-15,327,50,296.78,14839.0,Cancelled,2024-03-24
68414,67,2023-06-12,333,14,394.22,5519.08,Cancelled,2024-05-07
68415,4058,2023-05-27,130,1,335.82,335.82,Cancelled,2024-05-21
68416,8301,2023-07-28,326,30,56.77,1703.1,Cancelled,2024-07-16
68417,7029,2024-08-30,415,36,416.53,14995.08,Pending,2024-09-06
68418,3060,2024-06-24,17,2,72.7,145.4,Cancelled,2023-06-27
68419,64,2024-03-24,171,42,122.97,5164.74,Completed,2022-11-14
68420,6480,2024-03-26,270,8,73.15,585.2,Completed,2024-11-18
68421,5384,2023-04-21,311,25,442.07,11051.75,Cancelled,2023-05-11
68422,293,2022-04-05,207,12,483.2,5798.4,Cancelled,2022-05-29
68423,6655,2023-03-29,335,4,447.37,1789.48,Cancelled,2023-12-28
68424,2208,2023-07-11,87,11,400.01,4400.11,Completed,2024-03-12
68425,2204,2023-10-17,350,25,82.93,2073.25,Cancelled,2023-06-28
68426,6559,2024-02-04,129,31,385.12,11938.72,Completed,2023-02-15
68427,1553,2022-06-06,486,10,445.19,4451.9,Pending,2024-08-12
68428,3013,2022-03-16,466,1,380.75,380.75,Pending,2022-04-17
68429,1794,2024-05-01,3,24,468.52,11244.48,Cancelled,2022-05-03
68430,5816,2024-02-24,62,8,161.87,1294.96,Pending,2022-09-06
68431,5431,2022-08-06,202,8,368.36,2946.88,Completed,2024-05-13
68432,6881,2023-05-08,271,36,416.16,14981.76,Cancelled,2024-08-11
68433,4648,2023-03-24,25,2,436.24,872.48,Cancelled,2023-12-15
68434,2845,2023-03-01,245,7,156.29,1094.03,Completed,2022-02-19
68435,9486,2023-02-13,216,43,69.48,2987.64,Pending,2024-12-22
68436,459,2023-10-09,191,32,203.74,6519.68,Completed,2024-01-10
68437,3228,2023-11-03,311,27,73.47,1983.69,Cancelled,2023-11-27
68438,3491,2023-07-13,99,39,472.98,18446.22,Completed,2024-03-30
68439,9982,2022-09-29,39,8,335.54,2684.32,Cancelled,2024-02-25
68440,9283,2023-03-27,17,26,353.65,9194.9,Cancelled,2022-09-15
68441,1277,2024-07-21,242,24,27.98,671.52,Completed,2023-12-24
68442,4128,2024-01-06,374,34,213.73,7266.82,Cancelled,2023-04-28
68443,2947,2024-02-21,353,33,162.59,5365.47,Cancelled,2024-07-22
68444,3509,2024-04-22,426,45,368.3,16573.5,Cancelled,2022-03-27
68445,286,2022-02-19,107,17,212.88,3618.96,Cancelled,2022-04-23
68446,5610,2022-09-22,179,6,84.15,504.9,Completed,2024-01-22
68447,2976,2022-06-21,353,48,247.22,11866.56,Cancelled,2024-08-09
68448,893,2024-08-12,27,39,286.34,11167.26,Completed,2022-10-15
68449,9045,2024-08-07,469,15,289.3,4339.5,Pending,2024-06-26
68450,2141,2023-05-14,277,28,478.51,13398.28,Pending,2024-06-15
68451,7641,2022-09-17,110,1,75.39,75.39,Completed,2022-07-31
68452,6839,2024-06-12,230,16,272.11,4353.76,Cancelled,2022-09-29
68453,7013,2022-02-06,330,11,103.1,1134.1,Cancelled,2022-10-15
68454,7106,2022-01-26,162,21,462.73,9717.33,Completed,2022-04-11
68455,5317,2022-12-16,242,16,112.03,1792.48,Cancelled,2022-01-23
68456,4080,2022-12-24,408,15,45.82,687.3,Completed,2023-07-03
68457,2380,2024-06-08,197,46,37.64,1731.44,Completed,2022-06-29
68458,2134,2024-03-30,214,23,144.4,3321.2,Completed,2023-04-12
68459,545,2024-03-04,370,21,186.22,3910.62,Pending,2023-08-04
68460,856,2023-08-09,118,32,301.18,9637.76,Pending,2022-07-29
68461,7553,2024-08-12,458,21,489.5,10279.5,Completed,2022-08-22
68462,1977,2024-04-25,317,31,212.75,6595.25,Completed,2024-08-30
68463,4292,2024-04-02,357,50,490.01,24500.5,Cancelled,2024-09-19
68464,1093,2022-05-04,448,48,399.58,19179.84,Cancelled,2024-01-03
68465,3881,2022-05-29,6,10,75.52,755.2,Pending,2023-02-11
68466,8337,2023-04-09,220,48,381.31,18302.88,Completed,2022-06-12
68467,9102,2024-09-29,376,23,435.24,10010.52,Completed,2024-03-04
68468,6103,2023-09-21,102,48,410.02,19680.96,Cancelled,2024-05-23
68469,179,2023-07-25,286,48,118.83,5703.84,Pending,2022-05-11
68470,4660,2023-07-27,16,21,160.61,3372.81,Completed,2024-04-30
68471,7695,2023-02-16,16,18,444.02,7992.36,Pending,2024-12-31
68472,9373,2024-09-15,23,50,144.81,7240.5,Cancelled,2024-03-31
68473,5573,2022-06-10,297,14,280.31,3924.34,Cancelled,2022-08-24
68474,7679,2022-03-28,226,26,302.19,7856.94,Cancelled,2022-01-16
68475,9316,2022-07-19,61,9,369.36,3324.24,Completed,2024-05-21
68476,5792,2022-01-19,204,23,475.68,10940.64,Cancelled,2023-06-03
68477,3583,2022-11-18,188,32,328.4,10508.8,Completed,2023-12-25
68478,1622,2023-04-28,453,29,201.81,5852.49,Completed,2024-03-20
68479,1060,2024-09-02,70,33,297.08,9803.64,Pending,2023-08-03
68480,2112,2022-09-01,124,45,64.84,2917.8,Pending,2024-02-15
68481,366,2024-04-30,91,28,66.52,1862.56,Cancelled,2023-10-31
68482,143,2022-06-02,347,47,335.07,15748.29,Completed,2022-06-04
68483,9112,2024-08-28,83,37,286.37,10595.69,Cancelled,2024-02-19
68484,2528,2023-05-30,18,2,234.32,468.64,Cancelled,2022-10-29
68485,7429,2024-02-17,20,41,57.88,2373.08,Completed,2022-03-24
68486,8303,2022-07-09,365,13,298.79,3884.27,Cancelled,2022-11-12
68487,5732,2024-05-23,213,23,171.66,3948.18,Cancelled,2023-05-29
68488,1661,2023-08-09,126,1,483.01,483.01,Pending,2022-05-27
68489,864,2022-03-31,66,2,60.0,120.0,Pending,2024-04-18
68490,6084,2022-09-07,278,6,309.63,1857.78,Completed,2022-01-16
68491,6462,2022-09-10,211,13,53.15,690.95,Completed,2024-11-02
68492,4531,2024-04-06,361,49,237.41,11633.09,Completed,2024-10-07
68493,2577,2023-09-18,160,3,342.8,1028.4,Pending,2023-07-08
68494,3931,2024-07-25,258,42,47.64,2000.88,Completed,2024-03-15
68495,2502,2023-11-19,173,33,436.28,14397.24,Cancelled,2023-12-20
68496,4002,2024-10-21,499,20,25.63,512.6,Cancelled,2023-01-19
68497,1561,2024-03-25,472,23,463.77,10666.71,Pending,2022-07-11
68498,4095,2024-09-13,489,17,242.53,4123.01,Completed,2023-12-24
68499,198,2023-01-22,411,34,101.86,3463.24,Cancelled,2024-02-05
68500,5736,2022-10-16,174,35,206.16,7215.6,Completed,2023-03-06
68501,6338,2022-08-02,158,33,435.91,14385.03,Completed,2022-12-28
68502,348,2022-11-15,311,23,163.18,3753.14,Cancelled,2024-06-18
68503,5631,2023-07-02,232,24,390.19,9364.56,Pending,2022-01-27
68504,812,2023-07-22,311,36,357.81,12881.16,Cancelled,2022-09-01
68505,1874,2023-09-02,289,35,445.67,15598.45,Pending,2024-12-15
68506,4637,2024-07-13,388,40,412.03,16481.2,Completed,2024-02-27
68507,9525,2022-08-10,350,8,177.54,1420.32,Completed,2023-07-11
68508,2941,2022-11-18,8,6,233.54,1401.24,Cancelled,2024-02-02
68509,5459,2024-06-11,13,31,161.92,5019.52,Pending,2024-03-29
68510,2403,2023-09-29,4,32,16.94,542.08,Cancelled,2022-11-27
68511,2265,2022-01-02,185,50,148.38,7419.0,Pending,2023-01-30
68512,7143,2023-06-20,475,44,180.4,7937.6,Completed,2023-01-09
68513,6053,2023-02-19,119,29,127.96,3710.84,Pending,2024-04-13
68514,1608,2023-02-08,442,41,366.85,15040.85,Pending,2024-08-16
68515,947,2023-11-20,359,37,394.48,14595.76,Cancelled,2022-12-19
68516,5945,2023-03-22,329,2,258.67,517.34,Pending,2023-05-04
68517,672,2022-02-19,182,23,53.38,1227.74,Pending,2023-11-28
68518,9056,2023-04-03,135,45,247.77,11149.65,Cancelled,2022-09-16
68519,4539,2022-12-10,44,31,85.82,2660.42,Pending,2022-11-12
68520,31,2022-03-18,166,7,353.16,2472.12,Cancelled,2023-03-17
68521,4507,2023-10-12,289,31,479.66,14869.46,Completed,2022-09-16
68522,6526,2023-12-29,410,40,450.04,18001.6,Pending,2023-11-11
68523,6136,2022-03-20,454,34,426.37,14496.58,Pending,2024-10-07
68524,3930,2022-12-01,272,30,280.41,8412.3,Completed,2023-01-27
68525,7364,2023-01-03,148,21,368.57,7739.97,Completed,2024-02-29
68526,6882,2024-04-21,166,28,195.3,5468.4,Pending,2023-09-25
68527,533,2024-02-08,45,37,29.05,1074.85,Completed,2022-05-26
68528,5946,2023-10-17,251,22,150.72,3315.84,Pending,2022-07-18
68529,2777,2024-03-03,351,41,439.39,18014.99,Pending,2024-08-14
68530,3535,2024-09-23,100,25,258.16,6454.0,Completed,2022-05-16
68531,3794,2024-11-13,464,36,442.17,15918.12,Completed,2024-04-10
68532,1279,2024-04-21,159,44,247.61,10894.84,Pending,2024-12-15
68533,8584,2024-07-20,271,12,254.43,3053.16,Cancelled,2024-07-12
68534,5883,2024-06-06,166,41,398.64,16344.24,Completed,2023-01-16
68535,2958,2022-06-01,315,47,234.72,11031.84,Completed,2022-03-26
68536,4113,2024-07-07,113,24,34.12,818.88,Completed,2022-11-22
68537,9123,2022-11-27,130,7,361.79,2532.53,Pending,2024-09-29
